hia_hou,pgp_broccatelli,bbb_martins,cyp2c19_veith,cyp2d6_veith,cyp3a4_veith,cyp1a2_veith,cyp2c9_veith,herg,dili,skin_reaction,ames,clintox
0.9720869660377502,0.9577646255493164,0.9850770831108093,1.050073504447937,0.9448783993721008,1.028191089630127,0.9886728525161743,1.0115927457809448,1.0065464973449707,1.0280234813690186,1.0219957828521729,1.0929120779037476,0.9441506862640381
0.9273887276649475,0.9323461055755615,0.9568123817443848,1.0313115119934082,0.9101245403289795,1.0028691291809082,0.9630716443061829,0.988674521446228,1.0001965761184692,1.0173791646957397,1.0374534130096436,1.104710578918457,0.8878469467163086
0.8894706964492798,0.9038145542144775,0.9286024570465088,1.0140597820281982,0.8883828520774841,0.9932914972305298,0.9386522769927979,0.9697349071502686,0.9783540964126587,1.0131160020828247,1.043119192123413,1.0894829034805298,0.8385348916053772
0.8332103490829468,0.8810608386993408,0.9078494310379028,1.0073987245559692,0.8742666244506836,0.982126772403717,0.9301949143409729,0.9645581841468811,0.964401125907898,1.0044711828231812,1.0410438776016235,1.0818151235580444,0.806299090385437
0.7824423909187317,0.8583574295043945,0.8819645047187805,0.9919413328170776,0.8646208047866821,0.964890718460083,0.9234113693237305,0.956822395324707,0.9520993232727051,0.9934201836585999,1.0408935546875,1.0714683532714844,0.7692028284072876
0.7359103560447693,0.8367916941642761,0.8699548244476318,0.9880815148353577,0.8640934228897095,0.9715976715087891,0.9196417331695557,0.9627803564071655,0.9394011497497559,0.9759920835494995,1.0369962453842163,1.0587007999420166,0.7459381222724915
0.6860492825508118,0.8288282155990601,0.8479491472244263,0.9850729703903198,0.8559695482254028,0.9586871266365051,0.9101054668426514,0.9525636434555054,0.9210057854652405,0.9649367928504944,1.0346609354019165,1.0389243364334106,0.722994863986969
0.6518231630325317,0.8152223825454712,0.830406904220581,0.9777436852455139,0.850575864315033,0.9581225514411926,0.9103309512138367,0.9460994005203247,0.9011706709861755,0.9457451105117798,1.0312237739562988,1.0353484153747559,0.7065800428390503
0.6373947262763977,0.808639407157898,0.8231377005577087,0.977152943611145,0.8468716740608215,0.9483345746994019,0.9022138714790344,0.9382621049880981,0.8777769804000854,0.9309254884719849,1.0281977653503418,1.031875491142273,0.6867010593414307
0.6042482256889343,0.7966073155403137,0.8126512169837952,0.9642881155014038,0.8409425020217896,0.9387052059173584,0.8920643925666809,0.9366602897644043,0.8664888143539429,0.9148688316345215,1.01791250705719,1.0220086574554443,0.6625505089759827
0.581957995891571,0.7779316306114197,0.7949845790863037,0.965073823928833,0.8408745527267456,0.937593400478363,0.8941876888275146,0.9373657703399658,0.857353925704956,0.9088418483734131,1.0086692571640015,1.015538215637207,0.6535374522209167
0.5544940829277039,0.7724051475524902,0.7859809398651123,0.9646022915840149,0.8330309391021729,0.9311400651931763,0.881712019443512,0.931170642375946,0.8446691036224365,0.8823864459991455,1.0038807392120361,1.0150619745254517,0.642562985420227
0.5258604288101196,0.7533329725265503,0.7807403206825256,0.9548048973083496,0.8346738815307617,0.9332795143127441,0.8787754774093628,0.9282222986221313,0.8315886855125427,0.8606880307197571,0.9910396337509155,1.0138123035430908,0.6301412582397461
0.509797215461731,0.7403382062911987,0.7735555171966553,0.9520702958106995,0.8395564556121826,0.9333159327507019,0.8791614174842834,0.9221049547195435,0.820888876914978,0.8544317483901978,0.9832949638366699,1.0124332904815674,0.619805634021759
0.48830705881118774,0.7253700494766235,0.762692928314209,0.9492785334587097,0.8333537578582764,0.9281195998191833,0.8791075348854065,0.9189797639846802,0.8137780427932739,0.8383500576019287,0.9716081619262695,1.0135542154312134,0.6063472032546997
0.46498140692710876,0.7143391966819763,0.7543954253196716,0.9553768634796143,0.829077959060669,0.9228411912918091,0.8747067451477051,0.9134699702262878,0.8002363443374634,0.8222569227218628,0.9648576974868774,1.0057225227355957,0.6018221974372864
0.4543766975402832,0.7127037048339844,0.7463607788085938,0.9428164958953857,0.8234736323356628,0.9148537516593933,0.8655964732170105,0.9082801342010498,0.7909703850746155,0.811206042766571,0.9541290402412415,0.9938706159591675,0.5968174338340759
0.4387085437774658,0.7004023790359497,0.7344558238983154,0.935570240020752,0.8162381649017334,0.9104270935058594,0.853554368019104,0.9001144766807556,0.7771615982055664,0.7931235432624817,0.9462077021598816,0.9797416925430298,0.5907964706420898
