hia_hou,pgp_broccatelli,bbb_martins,cyp2c19_veith,cyp2d6_veith,cyp3a4_veith,cyp1a2_veith,cyp2c9_veith,herg,dili,skin_reaction,ames,clintox
0.9645546078681946,0.951816737651825,0.9709920883178711,1.0482534170150757,0.9410069584846497,1.0269261598587036,0.985794186592102,1.0066637992858887,1.0061795711517334,1.0246151685714722,1.0308942794799805,1.0908604860305786,0.9282059669494629
0.9245805144309998,0.9257223606109619,0.9450141191482544,1.035946011543274,0.9021953344345093,1.0086302757263184,0.9592360258102417,0.9870220422744751,0.9978444576263428,1.008189082145691,1.0404633283615112,1.0896767377853394,0.8873420357704163
0.8699126243591309,0.8944946527481079,0.9205408096313477,1.028420090675354,0.9011074304580688,0.9968106746673584,0.9555714130401611,0.9861764907836914,0.9839755296707153,0.9946370124816895,1.0457804203033447,1.079852819442749,0.845522403717041
0.8283250331878662,0.8664045333862305,0.9050160050392151,1.0196595191955566,0.8900159597396851,0.9850450158119202,0.9439572095870972,0.9750078916549683,0.9740664958953857,1.0008347034454346,1.0395292043685913,1.0759713649749756,0.8069854974746704
0.7886574268341064,0.8529719710350037,0.8857212662696838,0.9987053275108337,0.8769862651824951,0.9663662314414978,0.9253606796264648,0.9614259004592896,0.9612185955047607,0.9884480834007263,1.0426653623580933,1.0606122016906738,0.7735109925270081
0.7439666986465454,0.8416935205459595,0.8643017411231995,0.996304988861084,0.8711028099060059,0.9595577716827393,0.9108723402023315,0.9521211981773376,0.9461504220962524,0.9770535826683044,1.0431610345840454,1.0579079389572144,0.7488069534301758
0.7054464817047119,0.8320249319076538,0.8502733707427979,0.9912927150726318,0.8663945198059082,0.9601266980171204,0.9137453436851501,0.9509854316711426,0.9300045967102051,0.972286581993103,1.0390727519989014,1.0481425523757935,0.7310214638710022
0.6708983182907104,0.8151347637176514,0.8310500383377075,0.9819700717926025,0.8660128116607666,0.9537145495414734,0.9093536138534546,0.9452406167984009,0.9087573289871216,0.95308518409729,1.034430980682373,1.042535424232483,0.706672728061676
0.663429319858551,0.806480348110199,0.8441705107688904,1.0103439092636108,0.8752250075340271,0.9748125076293945,0.9332847595214844,0.9621871709823608,0.9086257219314575,0.9427886605262756,1.03085458278656,1.0662959814071655,0.6939577460289001
0.6424400806427002,0.7957329750061035,0.8341534733772278,0.9937728047370911,0.8585175275802612,0.9642203450202942,0.9246973395347595,0.9486952424049377,0.8900951743125916,0.9294663071632385,1.0243823528289795,1.0517992973327637,0.6779683828353882
0.6195261478424072,0.7815247774124146,0.8255185484886169,0.9810259938240051,0.851916491985321,0.9526360630989075,0.9104647040367126,0.9400684833526611,0.8828181624412537,0.9079416394233704,1.019102931022644,1.0408064126968384,0.667070746421814
0.6049319505691528,0.771956741809845,0.8184325098991394,0.96516352891922,0.8486554622650146,0.9429535865783691,0.8985514640808105,0.9298020005226135,0.8688243627548218,0.8986071348190308,1.015640139579773,1.0259754657745361,0.6558119058609009
0.5861665606498718,0.7629034519195557,0.809440016746521,0.9546812176704407,0.842211127281189,0.9363727569580078,0.8879529237747192,0.9217526316642761,0.8562933802604675,0.8879084587097168,1.009475827217102,1.0205835103988647,0.6477693319320679
0.5703598260879517,0.7506939172744751,0.8017346858978271,0.9507823586463928,0.8380898237228394,0.9324128031730652,0.8812696933746338,0.9186681509017944,0.8416841626167297,0.8762019872665405,1.0012179613113403,1.0126888751983643,0.6413675546646118
