hia_hou,pgp_broccatelli,bbb_martins,cyp2c19_veith,cyp2d6_veith,cyp3a4_veith,cyp1a2_veith,cyp2c9_veith,herg,dili,skin_reaction,ames,clintox
0.30344444513320923,0.41505539417266846,0.37555593252182007,0.7325863242149353,0.5889579653739929,0.6844921708106995,0.5787255764007568,0.6650148630142212,0.5008857846260071,0.42208418250083923,0.5258110165596008,0.6290103197097778,0.3765318989753723
0.29339638352394104,0.3987918496131897,0.35861268639564514,0.7191334366798401,0.5700045228004456,0.6705772280693054,0.5604198575019836,0.6478634476661682,0.4845900535583496,0.399690181016922,0.5070074200630188,0.6087295413017273,0.36441415548324585
0.2879108190536499,0.37992623448371887,0.3433874249458313,0.7061333656311035,0.5536853075027466,0.654092013835907,0.5438002347946167,0.6321091651916504,0.46677619218826294,0.3781352639198303,0.49076223373413086,0.5889079570770264,0.35621917247772217
0.2848551273345947,0.3605286180973053,0.3319498896598816,0.6921385526657104,0.5415099859237671,0.6404542922973633,0.5310468077659607,0.6172277927398682,0.4534940719604492,0.36350783705711365,0.4745478928089142,0.5745578408241272,0.3485953211784363
0.27939528226852417,0.3406626582145691,0.31933560967445374,0.6806681752204895,0.5277746915817261,0.629758894443512,0.51800936460495,0.606429934501648,0.43967047333717346,0.35867929458618164,0.46597254276275635,0.5557180643081665,0.34162741899490356
0.2760705351829529,0.3361174166202545,0.3126896917819977,0.6714854836463928,0.5210232734680176,0.6202161908149719,0.5096458196640015,0.5960744619369507,0.4314616024494171,0.3547170162200928,0.4602840840816498,0.5455363392829895,0.33770620822906494
0.27203333377838135,0.3304440975189209,0.305137574672699,0.66217440366745,0.511021077632904,0.6102676391601562,0.5005977749824524,0.5870789289474487,0.4250028133392334,0.35069242119789124,0.4552648663520813,0.534375011920929,0.333357572555542
0.26756250858306885,0.3238966166973114,0.29866835474967957,0.6530178785324097,0.5035496950149536,0.6005072593688965,0.49013856053352356,0.5773309469223022,0.41793298721313477,0.3452393412590027,0.4482119679450989,0.525047779083252,0.3297731280326843
0.2624863386154175,0.31770074367523193,0.2927739918231964,0.6478251218795776,0.49563154578208923,0.5904425978660583,0.47996944189071655,0.5678451657295227,0.40958327054977417,0.33916378021240234,0.4418935179710388,0.5164966583251953,0.32518085837364197
0.2583908438682556,0.31067854166030884,0.2872674763202667,0.6388302445411682,0.48530933260917664,0.5810019373893738,0.4715358316898346,0.5595864653587341,0.40196359157562256,0.33357831835746765,0.43400633335113525,0.5067592859268188,0.32070761919021606
0.25587573647499084,0.3066910207271576,0.2840030789375305,0.6346133351325989,0.47997820377349854,0.5759784579277039,0.4659128487110138,0.5546072721481323,0.3980747163295746,0.3304614722728729,0.42969343066215515,0.5006953477859497,0.31792694330215454
0.25298821926116943,0.3022173047065735,0.2804452180862427,0.6297039985656738,0.47569775581359863,0.5718109607696533,0.4607701897621155,0.5483843088150024,0.39416036009788513,0.32649800181388855,0.4256230890750885,0.49473121762275696,0.3164576292037964
0.2496693879365921,0.29769355058670044,0.2768145203590393,0.62566077709198,0.4709385335445404,0.5675968527793884,0.45678555965423584,0.5429744720458984,0.390373170375824,0.3224446475505829,0.42179161310195923,0.48909786343574524,0.3142985701560974
0.2462213933467865,0.29268771409988403,0.273149311542511,0.6213871240615845,0.46688053011894226,0.5624674558639526,0.45183929800987244,0.5374323129653931,0.38673633337020874,0.3181001543998718,0.41798192262649536,0.48348748683929443,0.3121611177921295
0.2425796091556549,0.28742319345474243,0.26942962408065796,0.616595447063446,0.4622296392917633,0.5586882829666138,0.44636207818984985,0.5322884917259216,0.3822695314884186,0.31375253200531006,0.4138554334640503,0.4785354733467102,0.30990973114967346
